onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0382	6	active_change	correct	1.5594999999999999	right
24.0547	6	active_change	correct	1.569700000000001	right
30.0629	6	active_nochange	correct	1.8965999999999994	left
40.0794	6	passive	n/a	1.5985999999999976	left
46.0876	6	active_change	correct	1.5552999999999955	right
56.1041	6	active_nochange	correct	1.4624999999999986	left
64.1206	6	active_change	correct	1.7807999999999993	right
70.1288	6	active_nochange	correct	1.6714999999999947	left
76.1371	6	active_change	correct	1.39609999999999	right
82.1453	6	active_change	correct	1.412700000000001	right
90.1618	6	active_nochange	correct	1.534000000000006	left
96.1701	6	active_nochange	correct	1.4745999999999952	left
104.1866	6	active_nochange	correct	1.6589000000000027	left
110.1948	6	passive	n/a	1.4395999999999987	left
116.203	6	active_change	correct	1.3821999999999974	right
122.2113	6	active_nochange	correct	1.5757000000000119	left
130.2278	6	passive	n/a	1.5311000000000092	left
138.2443	6	active_nochange	incorrect	1.4493999999999971	right
144.2525	6	active_nochange	correct	1.3310999999999922	left
154.269	6	active_nochange	correct	1.6012999999999806	left
160.2773	6	passive	n/a	1.542900000000003	right
166.2855	6	passive	n/a	1.4635999999999854	left
176.302	6	active_change	correct	1.4258000000000095	right
184.3185	6	active_change	correct	1.6661000000000001	right
192.335	6	active_nochange	incorrect	1.841399999999993	right
198.3432	6	active_change	incorrect	1.8591000000000122	left
208.3597	6	passive	n/a	1.6654000000000053	left
214.368	6	active_nochange	correct	1.8429000000000144	left
220.3762	6	active_change	correct	1.3575999999999908	right
226.3844	6	active_change	correct	1.3132999999999981	right
232.3926	6	active_nochange	correct	1.4279000000000224	left
242.4091	6	active_change	correct	1.597200000000015	right
248.4174	6	active_change	correct	1.4187000000000012	right
256.4339	6	active_change	correct	1.3940999999999804	right
262.4421	6	active_change	correct	1.3367000000000075	right
268.4503	6	active_nochange	correct	1.3433999999999742	left
276.4669	6	passive	n/a	1.427599999999984	left
284.4834	6	passive	n/a	1.380899999999997	right
300.4998	6	active_nochange	correct	1.2900999999999954	left
306.508	6	active_nochange	incorrect	1.752800000000036	right
