onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0382	6	active_change	correct	1.2913999999999994	right
24.0545	6	active_change	correct	1.2885999999999989	right
30.0626	6	active_nochange	correct	1.5992999999999995	left
40.079	6	passive	n/a	1.2346000000000004	left
46.0872	6	active_change	correct	1.333199999999998	right
56.1035	6	active_nochange	correct	1.2795000000000059	left
64.12	6	active_change	correct	1.4296999999999969	right
70.1281	6	active_nochange	correct	1.2924000000000007	left
76.1363	6	active_change	correct	1.2199999999999989	right
82.1444	6	active_change	correct	1.2166999999999888	right
90.1609	6	active_nochange	correct	1.7419000000000011	left
96.169	6	active_nochange	correct	1.5135999999999967	left
104.1855	6	active_nochange	correct	1.568799999999996	left
110.1936	6	passive	n/a	1.288499999999999	left
116.2018	6	active_change	correct	1.2450999999999937	right
122.2099	6	active_nochange	correct	1.321799999999996	left
130.2264	6	passive	n/a	1.2169999999999845	left
138.2428	6	active_nochange	correct	1.226300000000009	left
144.2509	6	active_nochange	correct	1.335000000000008	left
154.2673	6	active_nochange	correct	1.2202999999999804	left
160.2755	6	passive	n/a	1.2369000000000199	left
166.2836	6	passive	n/a	1.4025000000000034	left
176.3	6	active_change	correct	1.2087999999999965	right
184.3164	6	active_change	correct	1.2541000000000224	right
192.3329	6	active_nochange	correct	1.2393000000000143	left
198.341	6	active_change	correct	1.429000000000002	right
208.3574	6	passive	n/a	1.2182999999999993	left
214.3655	6	active_nochange	correct	1.3449999999999989	left
220.3737	6	active_change	correct	1.2325999999999908	right
226.3819	6	active_change	correct	1.2480999999999938	right
232.39	6	active_nochange	correct	1.2328000000000259	left
242.4064	6	active_change	correct	1.261099999999999	right
248.4145	6	active_change	correct	1.3517999999999972	right
256.431	6	active_change	correct	1.247000000000014	right
262.4391	6	active_change	correct	1.3647000000000276	right
268.4473	6	active_nochange	correct	1.221300000000042	left
276.4637	6	passive	n/a	1.187599999999975	left
284.4801	6	passive	n/a	1.4549000000000092	left
300.4963	6	active_nochange	correct	1.39609999999999	left
306.5045	6	active_nochange	incorrect	1.4656999999999698	right
