onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0385	6	active_change	correct	1.2539999999999996	right
24.0548	6	active_change	correct	1.2253000000000007	right
30.063	6	active_nochange	correct	1.2208000000000006	left
40.0793	6	passive	n/a	1.2241999999999962	left
46.0875	6	active_change	correct	1.3678000000000026	right
56.1039	6	active_nochange	incorrect	1.6879999999999953	right
64.1203	6	active_change	correct	1.2683999999999997	right
70.1285	6	active_nochange	correct	1.4398999999999944	left
76.1366	6	active_change	correct	1.5965999999999951	right
82.1448	6	active_change	correct	1.2732000000000028	right
90.1612	6	active_nochange	correct	1.5115000000000123	left
96.1694	6	active_nochange	incorrect	1.1602000000000032	right
104.1858	6	active_nochange	correct	1.2014999999999958	left
110.1939	6	passive	n/a	1.2400999999999982	right
116.2021	6	active_change	correct	1.5816999999999979	right
122.2102	6	active_nochange	incorrect	1.4613999999999976	right
130.2267	6	passive	n/a	1.2045999999999992	right
138.2431	6	active_nochange	incorrect	1.3300000000000125	right
144.2513	6	active_nochange	correct	1.239500000000021	left
154.2676	6	active_nochange	correct	1.4239000000000033	left
160.2758	6	passive	n/a	1.3185000000000002	left
166.284	6	passive	n/a	1.367100000000022	left
176.3003	6	active_change	incorrect	1.2674000000000092	left
184.3168	6	active_change	correct	1.2236000000000047	right
192.3332	6	active_nochange	correct	1.2769999999999868	left
198.3413	6	active_change	incorrect	1.2187000000000126	left
208.3577	6	passive	n/a	1.248899999999992	left
214.3659	6	active_nochange	correct	1.2024999999999864	left
220.374	6	active_change	correct	1.1812000000000182	right
226.3822	6	active_change	correct	0.9547999999999774	right
232.3903	6	active_nochange	correct	1.156499999999994	left
242.4067	6	active_change	correct	1.5437000000000012	right
248.4149	6	active_change	correct	1.2703000000000202	right
256.4313	6	active_change	correct	1.264599999999973	right
262.4395	6	active_change	correct	1.1721999999999753	right
268.4476	6	active_nochange	incorrect	1.2398999999999774	right
276.464	6	passive	n/a	1.2001999999999953	right
284.4805	6	passive	n/a	1.184500000000014	left
300.4967	6	active_nochange	correct	1.2557000000000471	left
306.5048	6	active_nochange	correct	1.2223999999999933	left
