onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0351	6	active_change	correct	1.4544999999999995	right
24.0515	6	active_change	incorrect	1.2417999999999978	left
30.0597	6	active_nochange	correct	1.4374000000000002	left
40.0762	6	passive	n/a	1.5435999999999979	right
46.0844	6	active_change	correct	1.5242999999999967	right
56.1009	6	active_nochange	incorrect	1.744499999999995	right
64.1173	6	active_change	correct	1.2449000000000012	right
70.1256	6	active_nochange	correct	1.4694999999999965	left
76.1338	6	active_change	correct	1.893100000000004	right
82.142	6	active_change	correct	1.1537000000000006	right
90.1585	6	active_nochange	correct	1.414999999999992	left
96.1667	6	active_nochange	correct	1.219699999999989	left
104.1832	6	active_nochange	incorrect	1.4540000000000077	right
110.1914	6	passive	n/a	2.3836000000000013	left
116.1996	6	active_change	correct	0.9812999999999903	right
122.2078	6	active_nochange	correct	1.3579000000000008	left
130.2243	6	passive	n/a	3.606099999999998	left
138.2408	6	active_nochange	correct	1.5834999999999866	left
144.249	6	active_nochange	correct	1.235100000000017	left
154.2655	6	active_nochange	correct	1.3993999999999858	left
160.2737	6	passive	n/a	2.051000000000016	left
166.2819	6	passive	n/a	1.3856999999999857	right
176.2984	6	active_change	correct	1.7989000000000033	right
184.3149	6	active_change	correct	1.4791000000000167	right
192.3314	6	active_nochange	miss	n/a	right
198.3396	6	active_change	incorrect	1.242100000000022	left
208.356	6	passive	n/a	1.2823999999999955	left
214.3643	6	active_nochange	correct	1.7830000000000155	left
220.3725	6	active_change	incorrect	1.1466000000000065	left
226.3807	6	active_change	correct	1.2002999999999986	right
232.3889	6	active_nochange	correct	1.1588999999999885	left
242.4053	6	active_change	correct	1.3131999999999948	right
248.4136	6	active_change	correct	1.1717999999999904	right
256.4301	6	active_change	correct	1.3811000000000035	right
262.4383	6	active_change	incorrect	1.2776999999999816	left
268.4465	6	active_nochange	incorrect	1.5863999999999692	right
276.463	6	passive	n/a	1.567700000000002	left
284.4795	6	passive	n/a	1.9869000000000483	right
300.4958	6	active_nochange	correct	1.661200000000008	left
306.504	6	active_nochange	correct	1.0568999999999846	left
