onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0368	6	active_change	correct	1.5798000000000005	right
24.0532	6	active_change	correct	1.3370999999999995	right
30.0614	6	active_nochange	incorrect	1.7516999999999996	right
40.0779	6	passive	n/a	1.4628999999999976	left
46.0861	6	active_change	correct	1.384599999999999	right
56.1026	6	active_nochange	miss	n/a	right
64.1191	6	active_change	correct	0.9800999999999931	right
70.1273	6	active_nochange	incorrect	1.1047999999999973	right
76.1355	6	active_change	incorrect	1.6554000000000002	left
82.1437	6	active_change	correct	1.3640000000000043	right
90.1602	6	active_nochange	correct	1.5562999999999931	left
96.1684	6	active_nochange	correct	1.7890000000000015	left
104.1849	6	active_nochange	correct	0.7763000000000062	left
110.1931	6	passive	n/a	2.7569000000000017	right
116.2013	6	active_change	incorrect	1.3825999999999965	left
122.2095	6	active_nochange	miss	n/a	right
130.226	6	passive	miss	n/a	left
138.2425	6	active_nochange	correct	1.1988000000000056	left
144.2507	6	active_nochange	correct	1.3804000000000087	left
154.2672	6	active_nochange	correct	1.1715999999999838	left
160.2754	6	passive	n/a	1.4483000000000175	left
166.2836	6	passive	n/a	1.6158999999999821	left
176.3001	6	active_change	correct	1.607200000000006	right
184.3166	6	active_change	miss	n/a	left
192.3331	6	active_nochange	correct	1.1858000000000004	left
198.3413	6	active_change	correct	1.532400000000024	right
208.3578	6	passive	n/a	1.0816000000000088	left
214.366	6	active_nochange	correct	1.5382999999999925	left
220.3742	6	active_change	correct	1.741899999999987	right
226.3824	6	active_change	correct	1.8125	right
232.3906	6	active_nochange	correct	1.079199999999986	left
242.4071	6	active_change	correct	1.2453999999999894	right
248.4153	6	active_change	correct	1.3130999999999915	right
256.4318	6	active_change	correct	1.2574000000000183	right
262.44	6	active_change	correct	1.2980000000000018	right
268.4482	6	active_nochange	correct	0.9317000000000348	left
276.4647	6	passive	n/a	1.74290000000002	right
284.4812	6	passive	n/a	1.398300000000006	left
300.4975	6	active_nochange	incorrect	1.8564999999999827	right
306.5057	6	active_nochange	incorrect	1.7130999999999972	right
