onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0389	6	active_change	correct	1.8117	right
24.0552	6	active_change	correct	2.6979000000000006	right
30.0634	6	active_nochange	incorrect	0.6255999999999986	right
40.0798	6	passive	n/a	1.4799000000000007	left
46.088	6	active_change	incorrect	1.3994999999999962	left
56.1044	6	active_nochange	correct	1.6846999999999994	left
64.1208	6	active_change	correct	1.575099999999992	right
70.129	6	active_nochange	correct	1.787700000000001	left
76.1372	6	active_change	correct	1.2642999999999915	right
82.1454	6	active_change	correct	1.3089000000000084	right
90.1618	6	active_nochange	incorrect	1.6771999999999991	right
96.17	6	active_nochange	correct	1.2728000000000037	left
104.1864	6	active_nochange	correct	1.4291999999999945	left
110.1946	6	passive	n/a	1.8796999999999997	left
116.2028	6	active_change	correct	1.5564000000000107	right
122.2109	6	active_nochange	correct	1.5431000000000097	left
130.2274	6	passive	n/a	1.8773000000000195	right
138.2439	6	active_nochange	correct	1.3486000000000047	left
144.252	6	active_nochange	incorrect	1.6992999999999938	right
154.2684	6	active_nochange	correct	1.3905999999999779	left
160.2766	6	passive	n/a	1.9481000000000108	left
166.2848	6	passive	n/a	1.4057999999999993	left
176.3012	6	active_change	correct	1.6131000000000029	right
184.3176	6	active_change	correct	1.4533999999999878	right
192.3341	6	active_nochange	correct	1.4335999999999842	left
198.3422	6	active_change	correct	1.804300000000012	right
208.3586	6	passive	n/a	1.4446000000000083	left
214.3668	6	active_nochange	correct	1.470199999999977	left
220.375	6	active_change	correct	1.6617999999999995	right
226.3832	6	active_change	incorrect	1.7394000000000176	left
232.3913	6	active_nochange	incorrect	1.6450999999999851	right
242.4077	6	active_change	incorrect	1.575400000000002	left
248.4159	6	active_change	correct	1.63900000000001	right
256.4323	6	active_change	incorrect	1.5224000000000046	left
262.4405	6	active_change	correct	1.7349000000000387	right
268.4487	6	active_nochange	correct	1.6514999999999986	left
276.4651	6	passive	n/a	1.3439000000000192	left
284.4816	6	passive	n/a	1.6990999999999872	left
300.4978	6	active_nochange	correct	1.5454000000000292	left
306.506	6	active_nochange	correct	1.3281000000000063	left
