onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0407	6	active_change	correct	1.2497000000000007	right
24.057	6	active_change	correct	1.5700000000000003	right
30.0652	6	active_nochange	correct	1.3615999999999993	left
40.0815	6	passive	n/a	1.382000000000005	right
46.0897	6	active_change	correct	1.4975999999999985	right
56.1061	6	active_nochange	incorrect	1.4008000000000038	right
64.1225	6	active_change	incorrect	1.8451000000000022	left
70.1307	6	active_nochange	correct	1.5926999999999936	left
76.1388	6	active_change	correct	1.588399999999993	right
82.147	6	active_change	correct	1.2849999999999966	right
90.1634	6	active_nochange	incorrect	1.6093000000000046	right
96.1716	6	active_nochange	correct	1.2819000000000074	left
104.188	6	active_nochange	correct	1.3521999999999963	left
110.1961	6	passive	n/a	1.3079000000000036	right
116.2043	6	active_change	correct	1.6315000000000026	right
122.2125	6	active_nochange	correct	1.3110999999999962	left
130.2289	6	passive	n/a	1.445399999999978	left
138.2453	6	active_nochange	correct	1.352700000000027	left
144.2535	6	active_nochange	correct	1.4403000000000077	left
154.2698	6	active_nochange	correct	1.2796999999999912	left
160.278	6	passive	n/a	1.4992000000000019	right
166.2862	6	passive	n/a	1.342899999999986	left
176.3025	6	active_change	correct	1.3781999999999925	right
184.319	6	active_change	correct	1.29140000000001	right
192.3354	6	active_nochange	correct	1.534700000000015	left
198.3435	6	active_change	correct	1.2653999999999996	right
208.3599	6	passive	n/a	1.3766999999999996	left
214.3681	6	active_nochange	correct	1.3523000000000138	left
220.3762	6	active_change	correct	1.328899999999976	right
226.3844	6	active_change	correct	1.3205000000000098	right
232.3925	6	active_nochange	correct	1.3131999999999948	left
242.4089	6	active_change	correct	1.2995000000000232	right
248.4171	6	active_change	incorrect	1.4670999999999879	left
256.4335	6	active_change	correct	1.2583999999999946	right
262.4417	6	active_change	correct	1.356999999999971	right
268.4498	6	active_nochange	correct	1.3137000000000398	left
276.4662	6	passive	n/a	1.2779999999999632	right
284.4827	6	passive	n/a	1.4541999999999575	left
300.4989	6	active_nochange	incorrect	1.315400000000011	right
306.507	6	active_nochange	correct	1.36809999999997	left
