onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0372	6	active_change	correct	1.3184000000000005	right
24.0536	6	active_change	incorrect	1.5516000000000005	left
30.0618	6	active_nochange	correct	0.9571999999999967	left
40.0782	6	passive	n/a	1.6084999999999994	left
46.0863	6	active_change	incorrect	1.083199999999998	left
56.1027	6	active_nochange	incorrect	1.3034999999999997	right
64.1192	6	active_change	correct	0.925699999999992	right
70.1273	6	active_nochange	correct	0.9084000000000003	left
76.1355	6	active_change	incorrect	1.2190000000000083	left
82.1437	6	active_change	correct	1.8656000000000006	right
90.1601	6	active_nochange	correct	1.695999999999998	left
96.1683	6	active_nochange	correct	1.1795999999999935	left
104.1848	6	active_nochange	incorrect	1.1478000000000037	right
110.1929	6	passive	n/a	1.589500000000001	left
116.2011	6	active_change	incorrect	1.2741000000000042	left
122.2093	6	active_nochange	incorrect	0.9087999999999994	right
130.2257	6	passive	n/a	1.420000000000016	left
138.2422	6	active_nochange	incorrect	0.9183000000000163	right
144.2504	6	active_nochange	correct	0.5868999999999858	left
154.2668	6	active_nochange	correct	0.84020000000001	left
160.2749	6	passive	n/a	2.8858999999999924	left
166.2831	6	passive	n/a	1.3695000000000164	left
176.2995	6	active_change	incorrect	1.0468000000000188	left
184.316	6	active_change	incorrect	0.8849999999999909	left
192.3324	6	active_nochange	correct	1.9662999999999897	left
198.3406	6	active_change	correct	1.0550000000000068	right
208.357	6	passive	n/a	4.066200000000009	left
214.3652	6	active_nochange	correct	0.799900000000008	left
220.3733	6	active_change	incorrect	1.8185000000000002	left
226.3815	6	active_change	incorrect	1.0411000000000001	left
232.3897	6	active_nochange	incorrect	1.288800000000009	right
242.4061	6	active_change	incorrect	1.3610999999999933	left
248.4142	6	active_change	incorrect	1.3696999999999946	left
256.4307	6	active_change	correct	2.3460000000000036	right
262.4389	6	active_change	incorrect	0.47460000000000946	left
268.447	6	active_nochange	incorrect	2.2373000000000047	right
276.4635	6	passive	n/a	1.6605000000000132	left
284.4799	6	passive	n/a	1.6689000000000078	left
300.4962	6	active_nochange	incorrect	2.026999999999987	right
306.5043	6	active_nochange	incorrect	1.4578000000000202	right
