onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0378	6	active_change	correct	2.0307999999999993	right
24.0542	6	active_change	correct	1.795099999999998	right
30.0624	6	active_nochange	correct	1.5647999999999982	left
40.0789	6	passive	n/a	1.481100000000005	left
46.0872	6	active_change	correct	1.6365999999999943	right
56.1036	6	active_nochange	correct	1.3659999999999997	left
64.1202	6	active_change	correct	2.100200000000001	right
70.1284	6	active_nochange	correct	1.3939000000000021	left
76.1366	6	active_change	correct	1.5555999999999983	right
82.1448	6	active_change	incorrect	2.4431999999999903	left
90.1614	6	active_nochange	correct	1.6363999999999947	left
96.1696	6	active_nochange	correct	1.592100000000002	left
104.1861	6	active_nochange	correct	1.487400000000008	left
110.1943	6	passive	miss	n/a	right
116.2026	6	active_change	correct	1.6066000000000003	right
122.2108	6	active_nochange	correct	1.546299999999988	left
130.2273	6	passive	n/a	0.45359999999999445	left
138.2438	6	active_nochange	correct	1.6289000000000158	left
144.2521	6	active_nochange	incorrect	1.8543999999999983	right
154.2685	6	active_nochange	correct	1.545800000000014	left
160.2768	6	passive	n/a	2.8662999999999954	left
166.285	6	passive	n/a	1.7760000000000105	left
176.3015	6	active_change	correct	1.8962999999999965	right
184.318	6	active_change	incorrect	1.7615999999999872	left
192.3345	6	active_nochange	correct	1.2879000000000076	left
198.3427	6	active_change	correct	1.4935999999999865	right
208.3592	6	passive	n/a	1.5859000000000094	left
214.3675	6	active_nochange	correct	1.568399999999997	left
220.3757	6	active_change	incorrect	1.5971000000000117	left
226.3839	6	active_change	correct	1.4256999999999778	right
232.3921	6	active_nochange	correct	1.355400000000003	left
242.4086	6	active_change	correct	1.3566999999999894	right
248.4168	6	active_change	correct	1.7894000000000005	right
256.4334	6	active_change	correct	1.489500000000021	right
262.4416	6	active_change	incorrect	1.9472000000000094	left
268.4498	6	active_nochange	correct	1.4479000000000042	left
276.4663	6	passive	n/a	2.172200000000032	left
284.4829	6	passive	n/a	1.7194000000000074	left
300.4992	6	active_nochange	correct	1.4617000000000075	left
306.5075	6	active_nochange	incorrect	1.4553000000000225	right
