onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0368	6	active_change	correct	1.2537000000000003	right
24.0531	6	active_change	correct	1.3358999999999988	right
30.0612	6	active_nochange	incorrect	1.5106000000000002	right
40.0776	6	passive	n/a	1.3708000000000027	left
46.0857	6	active_change	correct	1.5414999999999992	right
56.102	6	active_nochange	correct	1.332800000000006	left
64.1184	6	active_change	correct	1.6841000000000008	right
70.1266	6	active_nochange	correct	1.3526999999999987	left
76.1347	6	active_change	correct	1.575400000000002	right
82.1428	6	active_change	correct	1.3950000000000102	right
90.1593	6	active_nochange	correct	1.393199999999993	left
96.1674	6	active_nochange	correct	1.4799000000000007	left
104.1838	6	active_nochange	correct	1.296199999999999	left
110.1919	6	passive	n/a	1.3988999999999976	left
116.2001	6	active_change	correct	1.3284999999999911	right
122.2082	6	active_nochange	correct	1.214100000000002	left
130.2246	6	passive	n/a	1.3463999999999885	left
138.241	6	active_nochange	correct	1.3096999999999923	left
144.2492	6	active_nochange	correct	1.7072000000000003	left
154.2655	6	active_nochange	incorrect	1.330600000000004	right
160.2736	6	passive	n/a	1.271300000000025	left
166.2818	6	passive	n/a	2.0848000000000013	left
176.2981	6	active_change	incorrect	1.4510999999999967	left
184.3145	6	active_change	correct	1.3324999999999818	right
192.3309	6	active_nochange	correct	1.2846999999999866	left
198.3391	6	active_change	correct	1.1843000000000075	right
208.3554	6	passive	n/a	1.4436000000000035	left
214.3635	6	active_nochange	incorrect	1.7753000000000156	right
220.3717	6	active_change	correct	1.3519000000000005	right
226.3798	6	active_change	incorrect	1.2456000000000245	left
232.388	6	active_nochange	correct	1.1470999999999947	left
242.4043	6	active_change	correct	1.3734000000000037	right
248.4124	6	active_change	incorrect	1.0951000000000022	left
256.4288	6	active_change	correct	1.2413999999999987	right
262.437	6	active_change	correct	1.4879999999999995	right
268.4451	6	active_nochange	correct	1.3935999999999922	left
276.4615	6	passive	n/a	1.3729000000000156	left
284.4779	6	passive	n/a	1.4451999999999998	left
300.4941	6	active_nochange	incorrect	1.447400000000016	right
306.5022	6	active_nochange	correct	1.361099999999965	left
