onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0372	6	active_change	correct	1.5582999999999991	right
24.0535	6	active_change	correct	1.4306000000000019	right
30.0616	6	active_nochange	correct	1.4342000000000006	left
40.0779	6	passive	n/a	1.6244999999999976	right
46.0861	6	active_change	correct	1.6370999999999967	right
56.1024	6	active_nochange	incorrect	1.7363999999999962	right
64.1188	6	active_change	correct	1.2187000000000126	right
70.127	6	active_nochange	incorrect	1.2242999999999995	right
76.1351	6	active_change	correct	1.3000000000000114	right
82.1432	6	active_change	incorrect	1.5616000000000128	left
90.1596	6	active_nochange	correct	1.6998999999999995	left
96.1678	6	active_nochange	correct	1.5584999999999951	left
104.1842	6	active_nochange	incorrect	1.5728000000000009	right
110.1923	6	passive	n/a	1.9003999999999905	left
116.2005	6	active_change	correct	1.5050999999999988	right
122.2086	6	active_nochange	incorrect	1.469699999999989	right
130.225	6	passive	n/a	0.3760000000000048	left
138.2414	6	active_nochange	correct	1.4022999999999968	left
144.2495	6	active_nochange	correct	1.3119999999999834	left
154.2659	6	active_nochange	correct	1.567200000000014	left
160.274	6	passive	n/a	1.6158000000000072	right
166.2822	6	passive	n/a	1.626400000000018	right
176.2985	6	active_change	correct	1.4817000000000178	right
184.3149	6	active_change	correct	1.4440000000000168	right
192.3313	6	active_nochange	correct	1.5272999999999968	left
198.3395	6	active_change	correct	1.7088999999999999	right
208.3558	6	passive	n/a	1.651200000000017	right
214.3639	6	active_nochange	incorrect	1.6108999999999867	right
220.3721	6	active_change	correct	1.4305000000000234	right
226.3802	6	active_change	correct	1.5260999999999854	right
232.3883	6	active_nochange	incorrect	1.4898000000000025	right
242.4047	6	active_change	correct	1.4450999999999965	right
248.4128	6	active_change	correct	1.3187000000000069	right
256.4292	6	active_change	correct	1.4470000000000027	right
262.4374	6	active_change	correct	1.3525999999999954	right
268.4455	6	active_nochange	incorrect	1.3053000000000452	right
276.4619	6	passive	n/a	1.4654999999999632	right
284.4783	6	passive	n/a	1.390800000000013	left
300.4945	6	active_nochange	correct	1.9159999999999968	left
306.5026	6	active_nochange	correct	1.5217000000000098	left
