onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0397	6	active_change	incorrect	2.5368999999999993	left
24.0562	6	active_change	correct	1.9991999999999983	right
30.0644	6	active_nochange	incorrect	2.2438000000000002	right
40.0809	6	passive	n/a	2.129100000000001	right
46.0891	6	active_change	correct	2.294799999999995	right
56.1056	6	active_nochange	incorrect	1.5969999999999942	right
64.1221	6	active_change	incorrect	2.251400000000004	left
70.1303	6	active_nochange	incorrect	1.9129999999999967	right
76.1386	6	active_change	correct	1.3866000000000014	right
82.1468	6	active_change	correct	1.661200000000008	right
90.1633	6	active_nochange	correct	1.3596000000000004	left
96.1716	6	active_nochange	correct	1.4881000000000029	left
104.1881	6	active_nochange	incorrect	1.6854000000000013	right
110.1963	6	passive	n/a	0.08510000000001128	right
116.2045	6	active_change	incorrect	1.9228000000000094	left
122.2128	6	active_nochange	correct	1.8533000000000044	left
130.2293	6	passive	n/a	1.7326000000000192	left
138.2458	6	active_nochange	correct	2.1968999999999994	left
144.254	6	active_nochange	correct	1.2346000000000004	left
154.2705	6	active_nochange	correct	1.278899999999993	left
160.2788	6	passive	n/a	1.3644000000000176	right
166.287	6	passive	n/a	1.5490999999999815	right
176.3035	6	active_change	correct	1.4022999999999968	right
184.32	6	active_change	correct	1.7857000000000198	right
192.3365	6	active_nochange	incorrect	1.7649999999999864	right
198.3448	6	active_change	correct	2.0734999999999957	right
208.3612	6	passive	n/a	1.5938999999999908	left
214.3695	6	active_nochange	correct	1.6605000000000132	left
220.3777	6	active_change	correct	1.5700999999999965	right
226.3859	6	active_change	correct	1.9388000000000147	right
232.3942	6	active_nochange	correct	1.4732999999999947	left
242.4107	6	active_change	correct	1.7446000000000197	right
248.4189	6	active_change	correct	1.6092999999999904	right
256.4354	6	active_change	incorrect	1.6005999999999858	left
262.4436	6	active_change	correct	1.6562000000000126	right
268.4519	6	active_nochange	correct	1.3807999999999652	left
276.4684	6	passive	n/a	1.6212000000000444	right
284.4849	6	passive	n/a	1.489400000000046	left
300.5013	6	active_nochange	incorrect	1.4787000000000035	right
306.5095	6	active_nochange	correct	1.321300000000008	left
