onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0386	6	active_change	correct	1.2855999999999987	right
24.0549	6	active_change	correct	1.395900000000001	right
30.0631	6	active_nochange	correct	1.4975000000000023	left
40.0794	6	passive	n/a	1.2989000000000033	left
46.0876	6	active_change	correct	1.3064999999999998	right
56.104	6	active_nochange	incorrect	1.5247000000000028	right
64.1204	6	active_change	correct	1.3599999999999994	right
70.1286	6	active_nochange	correct	1.573599999999999	left
76.1367	6	active_change	correct	1.2693000000000012	right
82.1449	6	active_change	correct	1.4888999999999868	right
90.1613	6	active_nochange	correct	1.5182000000000073	left
96.1695	6	active_nochange	incorrect	2.2018000000000058	right
104.1859	6	active_nochange	correct	1.2490999999999985	left
110.1941	6	passive	n/a	1.412700000000001	left
116.2022	6	active_change	correct	1.3823999999999899	right
122.2104	6	active_nochange	correct	1.2749999999999915	left
130.2268	6	passive	n/a	1.2462999999999909	left
138.2432	6	active_nochange	correct	1.1855999999999938	left
144.2514	6	active_nochange	incorrect	1.8021999999999991	right
154.2678	6	active_nochange	correct	1.2205000000000155	left
160.2759	6	passive	n/a	1.2072000000000003	left
166.2841	6	passive	n/a	1.348700000000008	left
176.3004	6	active_change	incorrect	1.4101	left
184.3169	6	active_change	correct	1.3743000000000052	right
192.3333	6	active_nochange	correct	1.252600000000001	left
198.3415	6	active_change	correct	1.3882000000000119	right
208.3578	6	passive	n/a	1.3465999999999951	left
214.366	6	active_nochange	correct	1.250099999999975	left
220.3741	6	active_change	correct	1.3118000000000052	right
226.3823	6	active_change	correct	1.2994000000000199	right
232.3905	6	active_nochange	correct	1.2750000000000057	left
242.4068	6	active_change	correct	1.2453999999999894	right
248.415	6	active_change	correct	1.3870000000000005	right
256.4314	6	active_change	correct	1.6603000000000065	right
262.4396	6	active_change	miss	n/a	left
268.4477	6	active_nochange	correct	1.2185999999999808	left
276.4642	6	passive	n/a	1.3367999999999824	left
284.4806	6	passive	n/a	1.3391000000000304	left
300.4968	6	active_nochange	correct	1.439300000000003	left
306.5049	6	active_nochange	correct	1.2759999999999536	left
