onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0394	6	active_change	incorrect	0.9059999999999988	left
24.0558	6	active_change	incorrect	2.4781999999999975	left
30.0639	6	active_nochange	correct	0.7139999999999986	left
40.0803	6	passive	miss	n/a	right
46.0885	6	active_change	correct	0.8347999999999942	right
56.1049	6	active_nochange	correct	1.1550999999999974	left
64.1214	6	active_change	incorrect	0.9553000000000083	left
70.1295	6	active_nochange	correct	0.8071000000000055	left
76.1377	6	active_change	incorrect	0.9177000000000106	left
82.1459	6	active_change	correct	0.8432999999999993	right
90.1623	6	active_nochange	correct	1.218599999999995	left
96.1705	6	active_nochange	correct	1.1182000000000016	left
104.187	6	active_nochange	correct	0.8965000000000032	left
110.1951	6	passive	miss	n/a	right
116.2033	6	active_change	correct	0.8508000000000067	right
122.2115	6	active_nochange	incorrect	0.723399999999998	right
130.2279	6	passive	n/a	2.756699999999995	right
138.2444	6	active_nochange	correct	0.6729999999999734	left
144.2526	6	active_nochange	incorrect	0.7635999999999967	right
154.269	6	active_nochange	correct	0.5757999999999868	left
160.2771	6	passive	n/a	1.8894999999999982	right
166.2853	6	passive	n/a	1.5831000000000017	right
176.3017	6	active_change	correct	1.1843999999999824	right
184.3182	6	active_change	incorrect	0.9176999999999964	left
192.3346	6	active_nochange	incorrect	0.7800000000000011	right
198.3428	6	active_change	correct	0.7575999999999965	right
208.3592	6	passive	n/a	1.4049000000000262	right
214.3674	6	active_nochange	correct	0.5854999999999961	left
220.3755	6	active_change	correct	1.489200000000011	right
226.3837	6	active_change	incorrect	0.8677999999999884	left
232.3919	6	active_nochange	correct	0.9244000000000199	left
242.4083	6	active_change	incorrect	1.1887000000000114	left
248.4165	6	active_change	correct	1.394299999999987	right
256.4329	6	active_change	correct	1.7265999999999622	right
262.4411	6	active_change	incorrect	0.8632000000000062	left
268.4492	6	active_nochange	correct	0.7469999999999573	left
276.4657	6	passive	n/a	1.7181999999999675	right
284.4822	6	passive	n/a	1.6134000000000128	right
300.4984	6	active_nochange	incorrect	0.9547000000000025	right
306.5066	6	active_nochange	correct	0.6942999999999984	left
