onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0411	6	active_change	correct	0.8725000000000005	right
24.0574	6	active_change	correct	1.154799999999998	right
30.0656	6	active_nochange	incorrect	1.1274000000000015	right
40.082	6	passive	n/a	1.432699999999997	right
46.0902	6	active_change	correct	1.1362999999999985	right
56.1066	6	active_nochange	correct	1.1576000000000022	left
64.123	6	active_change	correct	1.0009000000000015	right
70.1312	6	active_nochange	correct	1.1164999999999878	left
76.1394	6	active_change	correct	0.7301000000000073	right
82.1476	6	active_change	correct	0.7497000000000043	right
90.164	6	active_nochange	incorrect	1.6170999999999935	right
96.1722	6	active_nochange	incorrect	1.175699999999992	right
104.1886	6	active_nochange	incorrect	1.0980000000000132	right
110.1968	6	passive	n/a	1.5106000000000108	right
116.205	6	active_change	correct	0.9322000000000088	right
122.2131	6	active_nochange	correct	0.8598999999999961	left
130.2296	6	passive	n/a	1.5112000000000023	right
138.246	6	active_nochange	correct	0.8485000000000014	left
144.2542	6	active_nochange	incorrect	1.1470999999999947	right
154.2706	6	active_nochange	incorrect	1.1184000000000083	right
160.2788	6	passive	n/a	1.7709000000000117	right
166.287	6	passive	n/a	1.9524999999999864	right
176.3034	6	active_change	incorrect	1.132899999999978	left
184.3198	6	active_change	correct	0.9372000000000185	right
192.3363	6	active_nochange	incorrect	1.504400000000004	right
198.3444	6	active_change	correct	1.2621999999999787	right
208.3608	6	passive	n/a	1.8703999999999894	right
214.369	6	active_nochange	correct	0.3821000000000083	left
220.3772	6	active_change	correct	1.2637	right
226.3853	6	active_change	correct	1.006399999999985	right
232.3935	6	active_nochange	correct	0.6490000000000009	left
242.4099	6	active_change	correct	0.658299999999997	right
248.4181	6	active_change	correct	0.717899999999986	right
256.4345	6	active_change	correct	1.5351999999999748	right
262.4427	6	active_change	correct	1.161799999999971	right
268.4509	6	active_nochange	correct	0.7284000000000219	left
276.4673	6	passive	n/a	2.3216999999999643	right
284.4838	6	passive	n/a	1.8509000000000242	right
300.5	6	active_nochange	incorrect	1.1263000000000147	right
306.5082	6	active_nochange	incorrect	1.009900000000016	right
