onset	duration	trial_type	response_accuracy	response_time	response_hand
12.036	6	active_change	correct	2.2104999999999997	right
24.0524	6	active_change	correct	0.9608000000000025	right
30.0606	6	active_nochange	correct	0.7884999999999991	left
40.077	6	passive	n/a	2.4207000000000036	right
46.0852	6	active_change	correct	1.1233999999999966	right
56.1016	6	active_nochange	correct	1.6077000000000012	left
64.1181	6	active_change	correct	1.5279000000000025	right
70.1263	6	active_nochange	correct	1.3995999999999924	left
76.1345	6	active_change	correct	1.553200000000004	right
82.1427	6	active_change	correct	1.5777999999999963	right
90.1592	6	active_nochange	miss	n/a	left
96.1674	6	active_nochange	correct	1.7077000000000027	left
104.1838	6	active_nochange	correct	1.6500999999999948	left
110.192	6	passive	n/a	2.02170000000001	right
116.2002	6	active_change	correct	1.6743000000000023	right
122.2084	6	active_nochange	correct	1.3430000000000035	left
130.2249	6	passive	n/a	1.7682000000000073	right
138.2414	6	active_nochange	incorrect	2.185399999999987	right
144.2496	6	active_nochange	correct	4.5090000000000146	left
154.266	6	active_nochange	correct	1.8594000000000221	left
160.2742	6	passive	n/a	2.6059999999999945	right
166.2824	6	passive	n/a	1.820600000000013	right
176.2988	6	active_change	correct	1.4550000000000125	right
184.3153	6	active_change	correct	1.4261999999999944	right
192.3318	6	active_nochange	correct	1.427500000000009	left
198.3399	6	active_change	correct	1.5441999999999894	right
208.3564	6	passive	n/a	1.4843999999999937	right
214.3646	6	active_nochange	correct	1.4971000000000174	left
220.3728	6	active_change	correct	1.617699999999985	right
226.381	6	active_change	incorrect	1.4502999999999986	left
232.3891	6	active_nochange	correct	1.414999999999992	left
242.4056	6	active_change	incorrect	1.8011999999999944	left
248.4138	6	active_change	correct	2.2638000000000034	right
256.4302	6	active_change	correct	1.3601999999999634	right
262.4384	6	active_change	correct	1.4938000000000216	right
268.4466	6	active_nochange	correct	1.4635000000000105	left
276.4631	6	passive	n/a	1.5407000000000153	left
284.4796	6	passive	n/a	1.983000000000004	right
300.4959	6	active_nochange	incorrect	1.7181999999999675	right
306.5041	6	active_nochange	incorrect	1.4458999999999946	right
