onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0417	6	active_change	incorrect	2.2577999999999996	left
24.0581	6	active_change	correct	1.7640999999999991	right
30.0663	6	active_nochange	correct	1.328800000000001	left
40.0827	6	passive	n/a	1.4259999999999948	right
46.0909	6	active_change	incorrect	1.152700000000003	left
56.1073	6	active_nochange	correct	1.311	left
64.1238	6	active_change	incorrect	1.5792000000000002	left
70.132	6	active_nochange	correct	1.1928999999999945	left
76.1402	6	active_change	incorrect	1.8484000000000123	left
82.1484	6	active_change	correct	1.5001000000000033	right
90.1649	6	active_nochange	correct	1.2094000000000023	left
96.173	6	active_nochange	correct	1.2480999999999938	left
104.1895	6	active_nochange	correct	1.2164000000000073	left
110.1977	6	passive	n/a	1.6920000000000073	right
116.2059	6	active_change	correct	1.2386000000000053	right
122.2141	6	active_nochange	correct	1.221199999999996	left
130.2306	6	passive	n/a	1.9884999999999877	right
138.2471	6	active_nochange	correct	1.2228000000000065	left
144.2553	6	active_nochange	incorrect	1.6563999999999908	right
154.2717	6	active_nochange	correct	1.2176999999999794	left
160.2799	6	passive	n/a	1.493300000000005	right
166.2881	6	passive	n/a	1.749900000000025	left
176.3045	6	active_change	incorrect	1.2443000000000097	left
184.321	6	active_change	correct	1.2994999999999948	right
192.3375	6	active_nochange	incorrect	1.6688000000000045	right
198.3457	6	active_change	correct	1.393400000000014	right
208.3621	6	passive	n/a	2.094699999999989	left
214.3703	6	active_nochange	correct	1.2253000000000043	left
220.3785	6	active_change	correct	1.2409999999999854	right
226.3867	6	active_change	incorrect	1.3876000000000204	left
232.3949	6	active_nochange	correct	1.2101999999999862	left
242.4113	6	active_change	correct	1.4104999999999848	right
248.4195	6	active_change	correct	1.2691000000000088	right
256.436	6	active_change	correct	1.2964000000000055	right
262.4442	6	active_change	incorrect	1.7369999999999663	left
268.4523	6	active_nochange	correct	1.650700000000029	left
276.4688	6	passive	n/a	1.2940000000000396	right
284.4853	6	passive	n/a	1.9103000000000065	left
300.5016	6	active_nochange	correct	1.2425000000000068	left
306.5098	6	active_nochange	incorrect	1.3022000000000276	right
