onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0396	6	active_change	correct	1.3028999999999993	right
24.0559	6	active_change	correct	2.0290999999999997	right
30.0641	6	active_nochange	correct	1.2456999999999994	left
40.0804	6	passive	n/a	1.3930000000000007	left
46.0885	6	active_change	correct	1.3976999999999933	right
56.1049	6	active_nochange	correct	1.508899999999997	left
64.1213	6	active_change	correct	1.8111999999999995	right
70.1294	6	active_nochange	correct	1.6568999999999932	left
76.1376	6	active_change	correct	1.7564999999999884	right
82.1457	6	active_change	correct	1.4010999999999996	right
90.1621	6	active_nochange	correct	1.6624000000000052	left
96.1702	6	active_nochange	incorrect	1.4931000000000125	right
104.1866	6	active_nochange	correct	1.2744	left
110.1948	6	passive	n/a	1.4470000000000027	left
116.2029	6	active_change	incorrect	1.7856000000000023	left
122.2111	6	active_nochange	correct	1.272199999999998	left
130.2275	6	passive	n/a	1.4095000000000084	left
138.2439	6	active_nochange	correct	1.4978000000000122	left
144.252	6	active_nochange	incorrect	1.4384999999999764	right
154.2683	6	active_nochange	incorrect	1.9276999999999873	right
160.2765	6	passive	n/a	1.4283000000000072	left
166.2846	6	passive	n/a	1.7079999999999984	left
176.301	6	active_change	correct	1.3252000000000237	right
184.3174	6	active_change	correct	1.3605000000000018	right
192.3338	6	active_nochange	correct	1.5968000000000018	left
198.3419	6	active_change	correct	1.5374999999999943	right
208.3583	6	passive	n/a	1.5426999999999964	left
214.3664	6	active_nochange	incorrect	1.4144000000000005	right
220.3745	6	active_change	correct	1.9949999999999761	right
226.3827	6	active_change	incorrect	1.2505999999999915	left
232.3908	6	active_nochange	correct	1.4262999999999977	left
242.4071	6	active_change	correct	1.2595999999999776	right
248.4153	6	active_change	correct	1.1771999999999991	right
256.4317	6	active_change	correct	1.47950000000003	right
262.4398	6	active_change	correct	1.5310999999999808	right
268.448	6	active_nochange	correct	1.4236999999999966	left
276.4644	6	passive	n/a	1.4529999999999745	left
284.4808	6	passive	n/a	1.4562999999999988	left
300.4969	6	active_nochange	correct	1.2805999999999926	left
306.5051	6	active_nochange	incorrect	1.501199999999983	right
