onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0403	6	active_change	correct	1.5722000000000005	right
24.0566	6	active_change	correct	1.5824999999999996	right
30.0648	6	active_nochange	incorrect	1.6740999999999993	right
40.0812	6	passive	n/a	1.257399999999997	left
46.0893	6	active_change	correct	2.075099999999999	right
56.1057	6	active_nochange	incorrect	1.2173999999999978	right
64.1222	6	active_change	correct	2.0825999999999993	right
70.1304	6	active_nochange	incorrect	1.152300000000011	right
76.1385	6	active_change	correct	1.284000000000006	right
82.1467	6	active_change	correct	1.5386000000000024	right
90.1632	6	active_nochange	incorrect	1.5638000000000005	right
96.1713	6	active_nochange	correct	1.5764999999999958	left
104.1878	6	active_nochange	correct	1.6056999999999988	left
110.196	6	passive	n/a	1.2853000000000065	left
116.2041	6	active_change	correct	1.3811000000000035	right
122.2123	6	active_nochange	correct	1.5287000000000006	left
130.2288	6	passive	n/a	1.4258999999999844	left
138.2452	6	active_nochange	correct	1.4451999999999998	left
144.2534	6	active_nochange	correct	1.487799999999993	left
154.2698	6	active_nochange	incorrect	1.7060999999999922	right
160.278	6	passive	n/a	0.3567000000000178	left
166.2861	6	passive	n/a	1.2103999999999928	left
176.3025	6	active_change	correct	1.556699999999978	right
184.319	6	active_change	correct	1.705900000000014	right
192.3354	6	active_nochange	correct	1.2983000000000118	left
198.3436	6	active_change	correct	1.8157999999999959	right
208.36	6	passive	n/a	1.4341999999999757	left
214.3682	6	active_nochange	correct	1.3497999999999877	left
220.3763	6	active_change	correct	1.6135000000000161	right
226.3845	6	active_change	correct	1.4161000000000001	right
232.3927	6	active_nochange	correct	1.3597000000000037	left
242.4091	6	active_change	correct	1.406000000000006	right
248.4173	6	active_change	correct	1.3385999999999854	right
256.4337	6	active_change	correct	0.8969000000000165	right
262.4419	6	active_change	correct	1.722500000000025	right
268.4501	6	active_nochange	incorrect	1.452099999999973	right
276.4665	6	passive	n/a	1.4635000000000105	left
284.483	6	passive	n/a	1.3046999999999684	left
300.4992	6	active_nochange	correct	1.2230000000000132	left
306.5074	6	active_nochange	correct	1.5195999999999685	left
