onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0405	6	active_change	correct	1.088000000000001	right
24.0568	6	active_change	incorrect	0.5483000000000011	left
30.065	6	active_nochange	correct	0.21589999999999776	left
40.0813	6	passive	n/a	1.3522999999999996	left
46.0895	6	active_change	incorrect	1.045899999999996	left
56.1059	6	active_nochange	incorrect	0.6221000000000032	right
64.1223	6	active_change	incorrect	1.2014000000000067	left
70.1305	6	active_nochange	correct	0.9500000000000028	left
76.1386	6	active_change	incorrect	0.7306999999999988	left
82.1468	6	active_change	incorrect	1.057299999999998	left
90.1632	6	active_nochange	correct	0.32559999999999434	left
96.1714	6	active_nochange	correct	0.39919999999999334	left
104.1878	6	active_nochange	correct	1.8135000000000048	left
110.1959	6	passive	n/a	1.5692000000000093	right
116.2041	6	active_change	correct	1.4478000000000009	right
122.2123	6	active_nochange	correct	1.477400000000003	left
130.2287	6	passive	n/a	1.4816999999999894	right
138.2451	6	active_nochange	correct	1.2719999999999914	left
144.2533	6	active_nochange	correct	1.2476000000000056	left
154.2696	6	active_nochange	incorrect	1.6939000000000135	right
160.2778	6	passive	n/a	1.3685999999999865	right
166.286	6	passive	n/a	1.6011000000000024	left
176.3023	6	active_change	correct	1.9634000000000071	right
184.3188	6	active_change	incorrect	1.4866999999999848	left
192.3352	6	active_nochange	correct	1.4720000000000084	left
198.3434	6	active_change	incorrect	1.255599999999987	left
208.3597	6	passive	n/a	1.6548999999999978	right
214.3679	6	active_nochange	incorrect	1.458500000000015	right
220.376	6	active_change	incorrect	1.479299999999995	left
226.3842	6	active_change	incorrect	1.4758000000000209	left
232.3924	6	active_nochange	incorrect	1.2184000000000026	right
242.4087	6	active_change	incorrect	1.4247999999999763	left
248.4169	6	active_change	incorrect	1.3893999999999949	left
256.4333	6	active_change	incorrect	1.220700000000022	left
262.4415	6	active_change	incorrect	1.3222999999999843	left
268.4496	6	active_nochange	incorrect	1.4560000000000173	right
276.4661	6	passive	n/a	1.7041000000000395	right
284.4825	6	passive	n/a	1.4864999999999782	right
300.4987	6	active_nochange	incorrect	1.3396999999999935	right
306.5068	6	active_nochange	incorrect	1.4703999999999837	right
