onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0413	6	active_change	correct	1.2292000000000005	right
24.0576	6	active_change	correct	1.0704999999999991	right
30.0658	6	active_nochange	correct	1.0390000000000015	left
40.0821	6	passive	n/a	1.2314000000000007	left
46.0903	6	active_change	incorrect	1.3590000000000018	left
56.1067	6	active_nochange	correct	1.441200000000002	left
64.1231	6	active_change	incorrect	1.1255000000000024	left
70.1313	6	active_nochange	correct	0.9511000000000109	left
76.1394	6	active_change	correct	1.1938000000000102	right
82.1476	6	active_change	correct	1.2023999999999972	right
90.164	6	active_nochange	incorrect	1.2257999999999925	right
96.1721	6	active_nochange	correct	1.0884999999999962	left
104.1886	6	active_nochange	correct	1.102700000000013	left
110.1967	6	passive	n/a	1.2502999999999957	left
116.2049	6	active_change	incorrect	1.2539000000000016	left
122.213	6	active_nochange	correct	1.4366000000000128	left
130.2295	6	passive	n/a	1.2228000000000065	left
138.2459	6	active_nochange	correct	1.2391999999999825	left
144.2541	6	active_nochange	correct	1.4367000000000019	left
154.2704	6	active_nochange	correct	1.4341000000000008	left
160.2786	6	passive	n/a	1.1836999999999875	left
166.2867	6	passive	n/a	0.8543999999999983	left
176.3031	6	active_change	correct	1.2476000000000056	right
184.3195	6	active_change	correct	1.667900000000003	right
192.336	6	active_nochange	incorrect	1.1991999999999905	right
198.3441	6	active_change	incorrect	1.2727999999999895	left
208.3605	6	passive	n/a	1.2050999999999874	left
214.3687	6	active_nochange	correct	1.5527000000000157	left
220.3768	6	active_change	incorrect	1.2043999999999926	left
226.385	6	active_change	correct	1.8300000000000125	right
232.3931	6	active_nochange	correct	0.9806999999999846	left
242.4095	6	active_change	correct	1.257899999999978	right
248.4177	6	active_change	incorrect	1.3754000000000133	left
256.4341	6	active_change	incorrect	1.2078000000000202	left
262.4422	6	active_change	correct	1.4805000000000064	right
268.4504	6	active_nochange	correct	1.2051000000000158	left
276.4668	6	passive	n/a	1.2514000000000465	left
284.4833	6	passive	n/a	1.354600000000005	left
300.4995	6	active_nochange	correct	1.2049000000000092	left
306.5076	6	active_nochange	correct	1.392599999999959	left
