onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0361	6	active_change	miss	n/a	right
24.0525	6	active_change	correct	2.0836000000000006	right
30.0607	6	active_nochange	incorrect	1.2103000000000002	right
40.0771	6	passive	miss	n/a	right
46.0852	6	active_change	correct	1.2882999999999996	right
56.1016	6	active_nochange	miss	n/a	right
64.1181	6	active_change	miss	n/a	left
70.1262	6	active_nochange	incorrect	1.4325000000000045	right
76.1344	6	active_change	correct	1.542100000000005	right
82.1426	6	active_change	miss	n/a	left
90.159	6	active_nochange	miss	n/a	left
96.1672	6	active_nochange	incorrect	1.3836000000000013	right
104.1837	6	active_nochange	miss	n/a	right
110.1918	6	passive	miss	n/a	right
116.2	6	active_change	miss	n/a	left
122.2082	6	active_nochange	incorrect	1.7117999999999967	right
130.2246	6	passive	n/a	1.4060999999999808	right
138.2411	6	active_nochange	incorrect	1.4274000000000058	right
144.2493	6	active_nochange	incorrect	1.2399999999999807	right
154.2657	6	active_nochange	incorrect	1.2192000000000007	right
160.2738	6	passive	miss	n/a	right
166.282	6	passive	miss	n/a	right
176.2984	6	active_change	miss	n/a	right
184.3148	6	active_change	miss	n/a	left
192.3313	6	active_nochange	incorrect	1.5963999999999885	right
198.3395	6	active_change	miss	n/a	right
208.3559	6	passive	n/a	1.4983000000000004	right
214.364	6	active_nochange	incorrect	1.4509999999999934	right
220.3722	6	active_change	miss	n/a	right
226.3804	6	active_change	miss	n/a	left
232.3886	6	active_nochange	incorrect	1.2098000000000013	right
242.4049	6	active_change	miss	n/a	right
248.4131	6	active_change	miss	n/a	right
256.4296	6	active_change	miss	n/a	right
262.4377	6	active_change	miss	n/a	left
268.4459	6	active_nochange	incorrect	1.7603000000000293	right
276.4624	6	passive	n/a	1.4255999999999744	right
284.4788	6	passive	miss	n/a	left
300.4951	6	active_nochange	incorrect	1.2631000000000085	right
306.5032	6	active_nochange	incorrect	1.581799999999987	right
