onset	duration	trial_type	response_accuracy	response_time	response_hand
12.037	6	active_change	incorrect	1.4826999999999995	left
24.0535	6	active_change	correct	1.2510000000000012	right
30.0618	6	active_nochange	correct	1.208599999999997	left
40.0783	6	passive	n/a	1.2678000000000011	left
46.0865	6	active_change	correct	1.3474999999999966	right
56.103	6	active_nochange	correct	1.2637999999999963	left
64.1196	6	active_change	correct	1.200099999999992	right
70.1278	6	active_nochange	correct	1.2527000000000044	left
76.1361	6	active_change	correct	1.3093000000000075	right
82.1443	6	active_change	incorrect	1.6769999999999925	left
90.1608	6	active_nochange	correct	1.2173000000000087	left
96.1691	6	active_nochange	incorrect	1.164900000000003	right
104.1856	6	active_nochange	correct	1.1732000000000085	left
110.1939	6	passive	n/a	1.2128000000000014	right
116.2021	6	active_change	correct	1.2124999999999915	right
122.2104	6	active_nochange	correct	1.247099999999989	left
130.2269	6	passive	n/a	1.136400000000009	left
138.2435	6	active_nochange	correct	1.3005999999999744	left
144.2517	6	active_nochange	correct	1.1713000000000022	left
154.2682	6	active_nochange	correct	1.2035999999999945	left
160.2765	6	passive	n/a	1.2401999999999873	right
166.2847	6	passive	n/a	1.245900000000006	left
176.3012	6	active_change	correct	1.1521000000000186	right
184.3178	6	active_change	correct	1.145399999999995	right
192.3343	6	active_nochange	correct	1.1946999999999832	left
198.3425	6	active_change	incorrect	1.2484000000000037	left
208.3591	6	passive	n/a	1.2255999999999858	right
214.3673	6	active_nochange	correct	1.2242999999999995	left
220.3755	6	active_change	correct	1.2939000000000078	right
226.3838	6	active_change	correct	1.2564999999999884	right
232.392	6	active_nochange	correct	1.208200000000005	left
242.4085	6	active_change	incorrect	1.3104999999999905	left
248.4168	6	active_change	correct	1.1871000000000151	right
256.4333	6	active_change	incorrect	1.2204000000000406	left
262.4416	6	active_change	incorrect	1.5160000000000196	left
268.4498	6	active_nochange	correct	1.2246000000000095	left
276.4664	6	passive	n/a	1.227899999999977	right
284.4829	6	passive	n/a	1.2182000000000244	right
300.4993	6	active_nochange	correct	1.1924999999999955	left
306.5076	6	active_nochange	correct	1.205099999999959	left
