onset	duration	trial_type	response_accuracy	response_time	response_hand
12.0428	6	active_change	correct	0.8777000000000008	right
24.0591	6	active_change	incorrect	1.314	left
30.0672	6	active_nochange	correct	0.8586999999999989	left
40.0836	6	passive	miss	n/a	right
46.0918	6	active_change	miss	n/a	left
56.1081	6	active_nochange	miss	n/a	right
64.1246	6	active_change	miss	n/a	left
70.1327	6	active_nochange	miss	n/a	right
76.1409	6	active_change	miss	n/a	right
82.149	6	active_change	miss	n/a	left
90.1655	6	active_nochange	miss	n/a	left
96.1736	6	active_nochange	miss	n/a	left
104.1901	6	active_nochange	incorrect	5.069999999999993	right
110.1982	6	passive	n/a	1.4679000000000002	right
116.2064	6	active_change	miss	n/a	left
122.2145	6	active_nochange	incorrect	5.534000000000006	right
130.231	6	passive	n/a	1.4993000000000052	right
138.2474	6	active_nochange	miss	n/a	left
144.2555	6	active_nochange	miss	n/a	left
154.2719	6	active_nochange	miss	n/a	right
160.2801	6	passive	n/a	1.4861999999999966	right
166.2882	6	passive	n/a	1.3829000000000065	right
176.3046	6	active_change	incorrect	1.7151000000000067	left
184.321	6	active_change	miss	n/a	left
192.3375	6	active_nochange	miss	n/a	right
198.3456	6	active_change	miss	n/a	right
208.362	6	passive	n/a	1.3666000000000054	left
214.3701	6	active_nochange	miss	n/a	right
220.3783	6	active_change	miss	n/a	right
226.3864	6	active_change	correct	0.4235999999999933	right
232.3946	6	active_nochange	miss	n/a	right
242.411	6	active_change	correct	0.38239999999998986	right
248.4191	6	active_change	correct	0.6361000000000274	right
256.4356	6	active_change	correct	1.5283000000000015	right
262.4437	6	active_change	miss	n/a	left
268.4519	6	active_nochange	miss	n/a	right
276.4683	6	passive	n/a	1.349899999999991	left
284.4847	6	passive	n/a	1.3853000000000293	left
300.5009	6	active_nochange	miss	n/a	left
306.5091	6	active_nochange	correct	0.47610000000003083	left
